property_id,location,city,state,latitude,longitude,area_sqft,bedrooms,bathrooms,floors,balcony_sqft,year_built,property_type,condition,parking_spaces,amenities_score,nearby_schools_km,nearby_hospital_km,nearby_metro_km,crime_rate,air_quality_index,market_trend_score,price
478,Anand - Sector 6,Anand,Gujarat,22.551577,72.911396,2518,4,4,1,106,1986,Independent House,Needs Renovation,0,7,1.3,1.16,3.66,1.3,173,86,8315800
479,Junagadh - Sector 5,Junagadh,Gujarat,21.533232,70.452754,4139,1,4,3,155,2002,Row House,Good,2,7,4.82,2.58,3.98,3.32,86,74,14127406
480,Godhra - Sector 13,Godhra,Gujarat,22.783127,73.617053,3990,5,4,1,136,2025,Studio,New,2,9,1.6,4.03,2.84,8.57,186,66,8342648
481,Mehsana - Sector 12,Mehsana,Gujarat,23.604816,72.387069,3571,3,1,2,59,1995,Studio,Needs Renovation,0,4,0.83,2.65,2.42,8.48,61,60,10302544
482,Porbandar - Sector 5,Porbandar,Gujarat,21.649115,69.617757,3797,1,2,2,140,2018,Independent House,New,0,2,1.78,3.4,4.04,7.81,78,78,10339013
483,Bharuch - Sector 20,Bharuch,Gujarat,21.709341,72.996397,4244,4,4,1,60,1995,Apartment,Needs Renovation,1,3,2.05,1.26,3.48,4.78,75,99,14024092
484,Vadodara - Sector 9,Vadodara,Gujarat,22.303454,73.170928,2542,1,3,1,100,2017,Independent House,Good,3,5,1.18,4.81,4.93,4.17,99,88,10076771
485,Morbi - Sector 2,Morbi,Gujarat,22.82555,70.827518,2914,3,2,3,91,2000,Apartment,Good,2,4,1.98,3.73,2.91,6.78,132,97,7870938
486,Godhra - Sector 16,Godhra,Gujarat,22.790256,73.631532,3900,2,4,2,42,2022,Independent House,New,1,9,3.58,4.34,3.23,1.32,127,100,10275929
487,Nadiad - Sector 5,Nadiad,Gujarat,22.688975,72.876552,659,1,2,1,121,1984,Penthouse,Needs Renovation,0,10,1.74,3.5,1.18,9.19,101,91,1861668
488,Gandhinagar - Sector 3,Gandhinagar,Gujarat,23.212128,72.639364,2594,5,3,3,177,1993,Apartment,Needs Renovation,1,9,3.59,3.79,1.84,9.44,81,82,10055803
489,Rajkot - Sector 6,Rajkot,Gujarat,22.308216,70.789301,3391,4,1,2,94,2023,Penthouse,New,1,8,3.49,4.08,1.69,4.03,195,86,11293815
490,Godhra - Sector 13,Godhra,Gujarat,22.758185,73.618352,3411,5,1,1,116,2005,Villa,Good,3,2,2.18,2.7,0.95,8.17,76,96,8173973
491,Anand - Sector 10,Anand,Gujarat,22.584494,72.924551,4914,5,2,2,92,1995,Row House,Needs Renovation,3,9,4.26,4.61,2.28,7.13,136,80,14925064
492,Ahmedabad - Sector 19,Ahmedabad,Gujarat,23.004867,72.576592,4643,3,2,1,42,2025,Penthouse,New,2,9,0.94,2.34,1.41,4.26,125,76,20440691
493,Dwarka - Sector 16,Dwarka,Gujarat,22.239503,68.965702,2739,5,1,3,190,2023,Row House,New,0,10,4.42,4.23,1.58,9.01,186,54,5848901
494,Anand - Sector 19,Anand,Gujarat,22.564112,72.9095,1586,3,4,3,199,2025,Villa,New,3,9,3.73,3.86,3.75,2.57,112,64,5477509
495,Gandhinagar - Sector 1,Gandhinagar,Gujarat,23.199772,72.649283,3332,4,3,3,75,2005,Farmhouse,Good,1,9,3.97,4.3,4.2,7.49,166,82,12285575
496,Godhra - Sector 17,Godhra,Gujarat,22.775887,73.627931,1751,4,3,3,24,2016,Row House,Good,1,7,2.31,4.54,4.62,2.42,65,77,4829630
497,Veraval - Sector 9,Veraval,Gujarat,20.923476,70.343453,2383,2,2,2,61,1997,Farmhouse,Needs Renovation,0,8,2.53,2.14,1.89,9.7,161,98,5317836
498,Bharuch - Sector 5,Bharuch,Gujarat,21.712542,72.99692,2253,3,2,2,166,2003,Apartment,Good,0,2,2.04,1.37,4.74,6.91,109,90,6833488
499,Porbandar - Sector 17,Porbandar,Gujarat,21.640846,69.646511,3020,3,3,3,87,2002,Farmhouse,Good,2,5,1.8,4.53,1.35,5.93,146,71,7956203
500,Rajkot - Sector 17,Rajkot,Gujarat,22.306158,70.796857,908,1,2,3,115,1999,Penthouse,Needs Renovation,0,9,1.14,3.82,4.39,4.61,105,84,3319797
501,Veraval - Sector 17,Veraval,Gujarat,20.924688,70.357605,4355,4,4,2,138,2017,Studio,Good,3,10,3.22,4.96,3.47,9.24,80,95,10778395
502,Nadiad - Sector 11,Nadiad,Gujarat,22.702105,72.843739,3112,2,1,2,167,2003,Independent House,Good,0,8,4.28,2.25,1.03,3.54,185,57,9073338
503,Bharuch - Sector 18,Bharuch,Gujarat,21.71087,72.991211,1096,1,2,1,122,2007,Villa,Good,1,10,2.35,4.25,4.07,8.13,103,75,3251869
504,Ahmedabad - Sector 5,Ahmedabad,Gujarat,23.007099,72.58571,4633,1,4,1,82,2004,Row House,Good,0,10,2.93,3.24,1.11,4.25,89,62,21240486
505,Junagadh - Sector 8,Junagadh,Gujarat,21.505389,70.450861,2806,2,3,2,152,1984,Independent House,Needs Renovation,2,10,3.88,0.65,1.75,9.87,164,50,7531007
506,Jamnagar - Sector 12,Jamnagar,Gujarat,22.464335,70.064166,2142,3,4,2,51,1986,Row House,Needs Renovation,0,2,3.15,3.8,3.54,6.58,60,58,6819173
507,Gandhinagar - Sector 20,Gandhinagar,Gujarat,23.200769,72.623738,1284,3,4,1,73,2023,Penthouse,New,1,8,2.69,0.69,2.91,8.01,150,67,4766100
508,Vadodara - Sector 9,Vadodara,Gujarat,22.292341,73.189492,1749,1,3,3,189,2022,Apartment,New,2,7,1.77,2.36,3.35,8.94,98,67,6218512
509,Surat - Sector 17,Surat,Gujarat,21.180879,72.842516,3626,2,1,1,27,2003,Villa,Good,0,9,2.86,2.14,1.16,7.97,141,87,13091227
510,Nadiad - Sector 20,Nadiad,Gujarat,22.695052,72.862675,1245,5,4,3,56,2022,Apartment,New,2,10,1.67,4.23,4.88,3.02,173,51,3724591
511,Valsad - Sector 20,Valsad,Gujarat,20.598814,72.932573,2474,5,4,3,141,1990,Villa,Needs Renovation,2,2,1.22,1.7,2.9,1.64,172,76,7231679
512,Anand - Sector 15,Anand,Gujarat,22.545231,72.921543,501,5,3,3,109,1998,Villa,Needs Renovation,0,7,3.06,1.28,4.89,8.5,133,77,1478150
513,Bhavnagar - Sector 8,Bhavnagar,Gujarat,21.776168,72.132297,1100,2,1,3,72,2011,Villa,Good,2,7,2.9,2.79,3.32,9.33,125,80,3288169
514,Morbi - Sector 10,Morbi,Gujarat,22.817697,70.847534,810,1,1,2,153,2015,Studio,Good,1,2,3.76,1.61,3.62,3.27,185,59,2221114
515,Ahmedabad - Sector 5,Ahmedabad,Gujarat,23.026487,72.580314,4938,5,1,2,21,2023,Villa,New,0,2,2.94,1.81,2.98,6.23,103,56,21326164
516,Anand - Sector 13,Anand,Gujarat,22.559874,72.91382,1544,4,4,1,169,1999,Apartment,Needs Renovation,3,5,4.19,1.99,2.38,8.85,178,80,4282553
517,Ahmedabad - Sector 4,Ahmedabad,Gujarat,23.004015,72.558151,4148,2,3,1,134,2010,Penthouse,Good,0,7,1.26,0.62,2.48,5.56,163,73,16971918
518,Surat - Sector 13,Surat,Gujarat,21.18359,72.840691,1714,2,4,2,135,1990,Farmhouse,Needs Renovation,2,5,1.95,3.96,3.46,1.65,129,98,7218142
519,Rajkot - Sector 14,Rajkot,Gujarat,22.308027,70.814917,1641,2,2,2,41,2000,Independent House,Good,1,6,0.87,2.98,2.0,6.07,56,88,6124692
520,Porbandar - Sector 8,Porbandar,Gujarat,21.636752,69.617425,1109,1,1,1,130,2025,Villa,New,1,7,2.14,1.19,3.35,8.41,103,61,2896082
521,Veraval - Sector 15,Veraval,Gujarat,20.922559,70.348019,3400,4,3,3,109,1980,Farmhouse,Needs Renovation,1,9,4.9,3.83,1.38,3.57,60,51,9793758
522,Nadiad - Sector 6,Nadiad,Gujarat,22.709413,72.86368,4000,5,1,1,99,2010,Penthouse,Good,0,8,4.95,3.41,3.13,1.2,141,61,12911113
523,Dwarka - Sector 17,Dwarka,Gujarat,22.235654,68.987095,1984,1,1,2,121,2020,Villa,New,0,3,0.99,4.73,1.81,9.58,117,52,4531882
524,Ahmedabad - Sector 14,Ahmedabad,Gujarat,23.027237,72.55786,3156,4,2,2,49,2015,Villa,Good,0,6,2.17,4.18,4.91,2.31,60,82,15562696
525,Palanpur - Sector 19,Palanpur,Gujarat,24.179505,72.440675,531,5,3,3,97,1985,Penthouse,Needs Renovation,0,3,0.9,3.5,3.34,9.39,195,89,1180408
526,Palanpur - Sector 10,Palanpur,Gujarat,24.179054,72.453739,637,5,2,2,142,2025,Penthouse,New,1,3,2.74,2.65,2.22,7.7,103,99,1643543
527,Bhavnagar - Sector 1,Bhavnagar,Gujarat,21.776741,72.153787,4512,1,1,3,61,1996,Row House,Needs Renovation,3,10,1.38,1.86,4.39,9.61,107,76,13670162
528,Surat - Sector 12,Surat,Gujarat,21.170352,72.825189,1974,5,3,1,115,2025,Row House,New,3,3,0.85,1.76,2.36,7.15,141,96,7265928
529,Nadiad - Sector 6,Nadiad,Gujarat,22.68784,72.878425,2116,2,1,3,158,2014,Farmhouse,Good,1,9,0.95,0.77,4.42,7.23,51,70,6613202
530,Surat - Sector 3,Surat,Gujarat,21.18417,72.835806,3588,2,2,1,141,2024,Villa,New,1,6,4.55,2.99,2.51,1.1,187,80,14264345
531,Vadodara - Sector 8,Vadodara,Gujarat,22.321711,73.186197,4201,3,4,2,23,2024,Villa,New,1,4,3.73,3.04,2.88,2.59,161,86,16041900
532,Rajkot - Sector 17,Rajkot,Gujarat,22.307142,70.813559,1324,4,4,3,55,2018,Studio,New,0,6,3.65,1.33,1.22,7.94,124,84,4390397
533,Ahmedabad - Sector 4,Ahmedabad,Gujarat,23.023747,72.569068,1837,1,3,2,200,2016,Farmhouse,Good,0,5,3.58,3.12,1.94,2.12,84,56,8862402
534,Anand - Sector 4,Anand,Gujarat,22.55233,72.94702,4063,5,4,2,174,2012,Row House,Good,1,7,3.18,0.67,1.01,7.61,193,80,11397185
535,Junagadh - Sector 8,Junagadh,Gujarat,21.509999,70.474863,2347,5,4,2,139,1996,Studio,Needs Renovation,1,6,1.25,2.02,2.56,3.68,194,99,7009816
536,Surat - Sector 1,Surat,Gujarat,21.155376,72.814344,4251,1,2,2,117,2023,Villa,New,2,4,3.81,4.94,1.7,6.86,196,92,14744406
537,Dwarka - Sector 6,Dwarka,Gujarat,22.225324,68.969369,2083,2,1,1,99,2000,Villa,Good,1,3,4.16,4.4,1.62,3.0,110,62,5576440
538,Nadiad - Sector 10,Nadiad,Gujarat,22.711464,72.855557,1125,4,3,3,187,2009,Studio,Good,1,9,2.45,4.56,3.62,2.64,67,70,3827688
539,Morbi - Sector 10,Morbi,Gujarat,22.815407,70.824593,953,3,2,2,48,1985,Villa,Needs Renovation,0,2,4.07,1.77,0.71,2.03,54,65,3113768
540,Surat - Sector 3,Surat,Gujarat,21.16097,72.847596,2661,4,3,1,156,2008,Farmhouse,Good,3,2,3.86,1.82,2.63,2.65,200,58,10079868
541,Navsari - Sector 12,Navsari,Gujarat,20.958027,72.96494,1450,3,1,3,100,2010,Penthouse,Good,3,5,3.13,3.97,2.27,7.89,163,72,3884116
542,Gandhinagar - Sector 17,Gandhinagar,Gujarat,23.195893,72.64633,4949,4,3,3,35,2024,Villa,New,3,6,2.22,4.9,3.21,1.47,175,52,20607012
543,Junagadh - Sector 2,Junagadh,Gujarat,21.514375,70.437983,2111,4,2,2,48,1984,Penthouse,Needs Renovation,2,3,4.14,3.96,3.48,4.22,168,57,6432463
544,Godhra - Sector 9,Godhra,Gujarat,22.781588,73.623663,2934,5,3,3,164,2024,Villa,New,0,7,1.16,4.2,1.82,10.0,126,93,6359503
545,Jamnagar - Sector 1,Jamnagar,Gujarat,22.461908,70.048087,4537,2,2,2,73,1980,Farmhouse,Needs Renovation,2,4,3.02,3.46,1.2,5.63,61,50,14744104
546,Ahmedabad - Sector 18,Ahmedabad,Gujarat,23.019989,72.56856,4171,3,4,2,123,1989,Row House,Needs Renovation,2,10,0.79,1.43,3.95,2.59,165,64,18163072
547,Gandhinagar - Sector 6,Gandhinagar,Gujarat,23.223007,72.62353,4014,3,2,2,179,2022,Penthouse,New,2,9,3.98,0.67,2.92,1.12,165,99,17038383
548,Vadodara - Sector 5,Vadodara,Gujarat,22.319661,73.180655,4712,2,2,2,74,1983,Farmhouse,Needs Renovation,0,3,4.32,1.91,4.04,7.09,198,82,15567160
549,Navsari - Sector 1,Navsari,Gujarat,20.930897,72.965102,4686,2,1,1,24,2023,Villa,New,1,10,3.51,2.22,1.58,7.4,62,82,14230767
550,Rajkot - Sector 2,Rajkot,Gujarat,22.296232,70.810361,1445,5,1,3,151,2016,Independent House,Good,2,9,3.67,1.08,3.47,5.81,197,80,4614768
551,Valsad - Sector 7,Valsad,Gujarat,20.617593,72.952787,2896,3,2,1,38,2024,Independent House,New,1,5,0.96,1.85,1.66,6.22,110,58,8237343
552,Jamnagar - Sector 4,Jamnagar,Gujarat,22.455699,70.052965,2539,4,1,2,200,2004,Villa,Good,3,3,2.97,2.93,2.05,6.61,164,59,7183783
553,Morbi - Sector 15,Morbi,Gujarat,22.799128,70.83414,3796,3,2,1,78,2017,Studio,Good,0,7,0.53,4.84,1.26,2.91,122,52,11300090
554,Ahmedabad - Sector 15,Ahmedabad,Gujarat,23.029693,72.581424,1850,5,4,3,139,2024,Independent House,New,2,2,1.16,1.45,0.56,8.78,99,95,7557831
555,Bharuch - Sector 13,Bharuch,Gujarat,21.688563,72.997966,3283,3,2,3,140,1997,Penthouse,Needs Renovation,2,10,0.84,0.57,1.6,2.44,78,91,11372887
556,Mehsana - Sector 17,Mehsana,Gujarat,23.585888,72.381269,2170,2,2,2,177,1982,Penthouse,Needs Renovation,3,2,2.56,4.5,4.81,8.52,69,74,6201259
557,Gandhinagar - Sector 9,Gandhinagar,Gujarat,23.222175,72.644437,3513,2,2,1,41,2011,Studio,Good,1,10,2.09,1.84,0.87,6.36,118,67,14062573
558,Bharuch - Sector 14,Bharuch,Gujarat,21.714053,73.005401,1020,4,2,2,39,2004,Apartment,Good,3,5,1.98,0.98,2.53,5.25,119,76,3176846
559,Anand - Sector 19,Anand,Gujarat,22.545789,72.947489,1454,2,3,1,66,2023,Row House,New,0,2,0.75,1.44,3.09,8.07,82,62,4589293
560,Valsad - Sector 13,Valsad,Gujarat,20.595189,72.919874,1210,4,2,3,192,1992,Studio,Needs Renovation,1,10,3.95,2.12,2.63,7.45,101,79,3378838
561,Bharuch - Sector 14,Bharuch,Gujarat,21.712592,72.986768,624,3,1,1,130,1995,Apartment,Needs Renovation,1,3,4.08,2.4,1.02,6.55,62,88,2009112
562,Surat - Sector 20,Surat,Gujarat,21.172296,72.830042,1344,4,2,1,171,2017,Villa,Good,1,5,3.9,0.96,3.49,7.24,118,60,5068804
563,Surat - Sector 15,Surat,Gujarat,21.160533,72.830892,3944,2,3,3,147,2020,Villa,New,3,8,4.42,0.73,1.17,8.75,156,73,13731035
564,Ahmedabad - Sector 11,Ahmedabad,Gujarat,23.020453,72.554024,3436,5,3,3,38,1999,Apartment,Needs Renovation,3,6,3.11,1.02,0.72,1.67,97,62,16494926
565,Mehsana - Sector 13,Mehsana,Gujarat,23.605004,72.388558,2674,2,1,1,181,1981,Row House,Needs Renovation,3,4,4.3,3.27,3.43,3.66,163,84,7674933
566,Nadiad - Sector 8,Nadiad,Gujarat,22.671926,72.863204,4278,4,2,3,42,2025,Penthouse,New,3,8,1.09,2.37,1.81,3.29,169,84,12786226
567,Jamnagar - Sector 1,Jamnagar,Gujarat,22.469224,70.076636,3004,3,4,2,157,2006,Farmhouse,Good,0,2,3.79,3.71,2.25,2.84,118,83,9746235
568,Valsad - Sector 10,Valsad,Gujarat,20.582879,72.936225,2995,2,4,2,24,2007,Farmhouse,Good,1,2,2.47,3.68,0.92,5.52,122,83,8538448
569,Surat - Sector 19,Surat,Gujarat,21.172887,72.83447,2665,5,2,1,172,2023,Apartment,New,1,3,4.26,2.0,3.06,2.82,125,82,11001786
570,Valsad - Sector 4,Valsad,Gujarat,20.615096,72.928385,875,3,4,1,82,2011,Independent House,Good,1,4,0.92,2.95,1.0,5.37,180,92,2337607
571,Gandhinagar - Sector 19,Gandhinagar,Gujarat,23.197955,72.633855,2537,4,2,2,190,1999,Farmhouse,Needs Renovation,1,1,4.35,2.31,4.12,8.29,90,89,10014641
572,Godhra - Sector 16,Godhra,Gujarat,22.768693,73.612531,2812,5,2,3,178,2000,Row House,Good,2,2,4.73,2.63,4.45,1.06,198,68,6842981
573,Vadodara - Sector 17,Vadodara,Gujarat,22.324519,73.170228,3277,3,2,1,174,2024,Apartment,New,0,8,3.85,3.87,4.33,2.4,79,93,13791587
574,Surat - Sector 10,Surat,Gujarat,21.178525,72.851045,3630,4,3,1,128,2001,Penthouse,Good,3,3,0.58,1.31,1.0,1.29,95,77,16001965
575,Rajkot - Sector 12,Rajkot,Gujarat,22.304649,70.788669,1311,1,1,1,83,2020,Farmhouse,New,1,8,2.24,4.47,0.9,3.79,116,58,4819849
576,Godhra - Sector 12,Godhra,Gujarat,22.792952,73.623929,3873,4,2,1,54,2025,Apartment,New,3,9,3.96,4.33,1.11,4.24,158,72,9252035
577,Jamnagar - Sector 10,Jamnagar,Gujarat,22.479831,70.071313,2772,4,3,3,151,2021,Studio,New,1,3,2.37,4.28,2.42,8.29,94,69,8170642
578,Veraval - Sector 11,Veraval,Gujarat,20.920158,70.374877,3833,5,3,1,148,2018,Row House,New,1,10,1.57,4.39,4.23,6.61,186,69,8935046
579,Valsad - Sector 15,Valsad,Gujarat,20.595717,72.922132,692,1,4,3,192,1983,Penthouse,Needs Renovation,1,9,3.96,3.77,3.27,6.41,158,90,1854077
580,Valsad - Sector 7,Valsad,Gujarat,20.615722,72.923679,3565,2,3,2,59,2016,Row House,Good,2,4,4.85,1.5,1.73,5.36,160,62,9758562
581,Bhavnagar - Sector 13,Bhavnagar,Gujarat,21.783775,72.16228,3077,2,1,3,88,2008,Studio,Good,0,2,2.78,0.76,2.23,5.97,159,69,9570871
582,Navsari - Sector 10,Navsari,Gujarat,20.928642,72.968954,2440,3,1,1,184,1999,Apartment,Needs Renovation,1,1,2.66,3.02,3.28,2.61,70,98,8172841
583,Surat - Sector 19,Surat,Gujarat,21.16308,72.83006,2540,1,2,3,91,1998,Penthouse,Needs Renovation,1,7,3.28,0.6,2.97,2.51,73,75,11181900
584,Jamnagar - Sector 19,Jamnagar,Gujarat,22.482974,70.056849,2064,4,1,2,110,1999,Penthouse,Needs Renovation,1,3,3.08,2.58,3.01,6.84,165,61,5801926
585,Porbandar - Sector 14,Porbandar,Gujarat,21.638032,69.641064,2104,4,3,1,60,1986,Penthouse,Needs Renovation,0,2,4.43,3.65,0.79,3.04,69,63,6439046
586,Morbi - Sector 2,Morbi,Gujarat,22.816208,70.847148,4302,3,2,1,69,1997,Independent House,Needs Renovation,3,9,4.68,1.07,4.77,9.06,134,69,10981676
587,Bharuch - Sector 5,Bharuch,Gujarat,21.705042,72.996433,1081,5,3,1,172,1992,Apartment,Needs Renovation,1,6,2.72,2.36,1.48,9.73,184,63,2806238
588,Jamnagar - Sector 1,Jamnagar,Gujarat,22.485513,70.057502,1772,4,1,1,111,2023,Independent House,New,0,6,1.75,3.73,3.19,5.87,55,97,5764001
589,Surat - Sector 15,Surat,Gujarat,21.159857,72.840129,1817,5,4,2,167,2025,Penthouse,New,0,7,4.25,3.3,2.7,4.7,66,52,7687763
590,Bhavnagar - Sector 11,Bhavnagar,Gujarat,21.773815,72.140805,3547,2,3,2,32,1990,Apartment,Needs Renovation,0,10,3.18,1.05,4.98,5.36,87,60,12143264
591,Bhavnagar - Sector 2,Bhavnagar,Gujarat,21.751972,72.154989,2384,2,1,3,25,2005,Studio,Good,1,3,3.68,0.85,2.78,5.53,66,78,8317628
592,Porbandar - Sector 5,Porbandar,Gujarat,21.64363,69.630504,1351,2,1,1,52,2009,Studio,Good,0,8,3.67,3.09,3.39,8.23,167,81,3290507
593,Jamnagar - Sector 12,Jamnagar,Gujarat,22.460564,70.075548,1678,1,1,1,47,2005,Studio,Good,0,4,1.24,4.97,2.52,5.89,119,100,5086271
594,Palanpur - Sector 1,Palanpur,Gujarat,24.162532,72.448741,1224,4,3,3,20,1995,Apartment,Needs Renovation,1,8,0.58,1.96,2.95,8.82,145,81,2930507
595,Palanpur - Sector 2,Palanpur,Gujarat,24.172604,72.440396,740,3,3,3,95,1980,Apartment,Needs Renovation,2,6,4.02,1.34,4.1,3.63,154,83,1974004
596,Junagadh - Sector 9,Junagadh,Gujarat,21.533021,70.459035,1659,1,4,2,22,1988,Apartment,Needs Renovation,0,6,4.79,2.17,4.49,3.18,139,52,5350211
597,Surat - Sector 17,Surat,Gujarat,21.162808,72.831083,3108,3,3,2,157,1987,Independent House,Needs Renovation,1,4,4.8,2.4,1.62,5.4,165,80,11574502
598,Veraval - Sector 6,Veraval,Gujarat,20.890123,70.365061,4246,3,4,3,197,2013,Penthouse,Good,0,4,0.68,4.24,0.66,5.78,75,62,11462633
599,Valsad - Sector 6,Valsad,Gujarat,20.584074,72.936006,2641,1,4,1,129,2004,Villa,Good,0,5,0.65,4.25,3.82,8.04,121,94,7110753
600,Bhavnagar - Sector 3,Bhavnagar,Gujarat,21.747077,72.167453,3665,3,1,2,95,1980,Apartment,Needs Renovation,0,2,3.96,3.64,2.76,7.06,153,83,11196923
601,Rajkot - Sector 13,Rajkot,Gujarat,22.316785,70.796829,2250,5,3,3,67,1999,Penthouse,Needs Renovation,1,4,2.05,4.42,1.46,6.72,178,91,7204172
602,Dwarka - Sector 5,Dwarka,Gujarat,22.23545,68.986079,2062,3,4,2,23,2019,Studio,New,0,9,0.69,4.16,1.2,2.55,199,77,5015767
603,Nadiad - Sector 20,Nadiad,Gujarat,22.709103,72.882602,1754,1,4,3,30,1989,Villa,Needs Renovation,2,5,2.71,0.84,1.34,3.27,156,61,5326703
604,Mehsana - Sector 5,Mehsana,Gujarat,23.587121,72.357301,1458,2,4,3,119,1998,Apartment,Needs Renovation,0,5,3.21,0.94,3.29,7.71,163,95,3819023
605,Mehsana - Sector 18,Mehsana,Gujarat,23.59285,72.349985,1721,3,1,2,180,1994,Independent House,Needs Renovation,2,8,2.55,3.4,4.25,6.03,127,61,4888586
606,Rajkot - Sector 18,Rajkot,Gujarat,22.306691,70.814279,1981,3,2,2,141,2020,Studio,New,1,1,1.8,1.4,1.18,3.6,85,56,7569480
607,Anand - Sector 6,Anand,Gujarat,22.572334,72.928861,1516,4,3,2,44,1982,Villa,Needs Renovation,1,1,3.75,1.04,1.04,9.06,103,61,4565131
608,Rajkot - Sector 13,Rajkot,Gujarat,22.292329,70.809446,4527,5,1,2,40,1993,Row House,Needs Renovation,3,4,0.64,0.7,4.99,4.49,60,76,17429610
609,Veraval - Sector 4,Veraval,Gujarat,20.914819,70.369143,978,1,1,3,126,2022,Farmhouse,New,0,2,1.59,1.0,1.03,2.12,56,97,2917486
610,Gandhinagar - Sector 11,Gandhinagar,Gujarat,23.197454,72.643228,2969,2,2,3,149,1996,Independent House,Needs Renovation,1,6,1.45,3.84,0.76,8.43,149,58,10923281
611,Anand - Sector 19,Anand,Gujarat,22.558366,72.945573,3917,2,1,1,34,1987,Studio,Needs Renovation,2,6,1.16,4.5,0.89,8.81,164,96,11060263
612,Junagadh - Sector 15,Junagadh,Gujarat,21.519868,70.441385,3471,5,2,2,43,1989,Villa,Needs Renovation,1,10,1.26,1.28,4.59,6.31,74,56,11234083
613,Mehsana - Sector 1,Mehsana,Gujarat,23.598126,72.372185,1328,5,2,1,48,2023,Farmhouse,New,0,1,0.62,1.22,3.48,8.13,117,100,3633234
614,Palanpur - Sector 1,Palanpur,Gujarat,24.15837,72.45253,4656,1,4,1,56,2002,Apartment,Good,2,10,4.83,4.14,4.67,5.39,151,50,11991176
615,Rajkot - Sector 5,Rajkot,Gujarat,22.288102,70.803393,4066,5,3,3,70,1998,Farmhouse,Needs Renovation,1,9,0.97,1.18,3.33,3.99,183,56,13755746
616,Palanpur - Sector 15,Palanpur,Gujarat,24.187343,72.445008,4007,1,4,1,92,2017,Studio,Good,0,4,1.37,4.91,1.06,7.89,126,91,10028244
617,Valsad - Sector 6,Valsad,Gujarat,20.580754,72.948154,617,1,4,2,132,1998,Farmhouse,Needs Renovation,3,10,0.69,1.29,1.99,5.24,55,79,1905153
618,Navsari - Sector 12,Navsari,Gujarat,20.934235,72.946403,3982,5,2,2,155,2004,Studio,Good,2,3,4.3,1.53,4.81,3.08,167,74,11828178
619,Bhavnagar - Sector 7,Bhavnagar,Gujarat,21.77634,72.165685,3073,5,3,1,74,2003,Studio,Good,2,4,2.23,3.87,0.52,1.99,160,76,10410050
620,Godhra - Sector 20,Godhra,Gujarat,22.775966,73.59833,4014,1,3,2,104,2001,Farmhouse,Good,3,3,1.85,2.32,1.24,4.47,60,65,10651102
621,Mehsana - Sector 10,Mehsana,Gujarat,23.602527,72.377106,2862,5,1,2,46,1994,Villa,Needs Renovation,1,4,0.63,1.68,4.92,3.11,152,66,8421266
622,Navsari - Sector 8,Navsari,Gujarat,20.931047,72.945436,4464,3,4,2,77,2018,Farmhouse,New,1,9,2.75,4.11,2.47,3.77,149,60,13347232
623,Mehsana - Sector 14,Mehsana,Gujarat,23.569712,72.362556,2017,3,4,2,189,2020,Row House,New,1,5,4.43,2.6,2.99,4.63,72,75,6284263
624,Veraval - Sector 1,Veraval,Gujarat,20.903758,70.349226,3488,3,2,2,154,1982,Independent House,Needs Renovation,0,1,4.42,2.24,3.96,4.88,51,76,9857248
625,Palanpur - Sector 9,Palanpur,Gujarat,24.175655,72.429735,765,5,3,1,71,1992,Apartment,Needs Renovation,2,4,1.85,1.77,4.37,2.95,138,72,2109780
626,Anand - Sector 19,Anand,Gujarat,22.571312,72.926731,3337,5,3,2,198,1985,Independent House,Needs Renovation,1,6,1.74,3.2,4.65,6.33,167,79,9954014
627,Anand - Sector 2,Anand,Gujarat,22.564725,72.933789,3329,2,2,2,136,1988,Apartment,Needs Renovation,0,9,2.28,3.55,4.39,3.94,67,62,11730951
628,Nadiad - Sector 9,Nadiad,Gujarat,22.693838,72.843611,682,3,1,2,22,2025,Farmhouse,New,2,9,1.65,0.87,1.52,8.05,143,88,1887938
629,Morbi - Sector 1,Morbi,Gujarat,22.822109,70.838892,3005,2,2,3,86,2005,Penthouse,Good,3,9,0.82,4.02,4.23,1.11,86,78,9668146
630,Porbandar - Sector 13,Porbandar,Gujarat,21.642551,69.638095,1757,5,4,1,170,1993,Villa,Needs Renovation,2,9,4.04,1.85,1.69,1.29,156,75,5056271
631,Gandhinagar - Sector 6,Gandhinagar,Gujarat,23.215022,72.647751,1719,1,3,1,116,1985,Villa,Needs Renovation,2,3,4.31,2.28,2.75,7.11,97,98,6923935
632,Dwarka - Sector 4,Dwarka,Gujarat,22.240052,68.981626,2199,2,3,3,143,1996,Villa,Needs Renovation,3,1,4.51,4.84,0.95,8.27,197,61,4715949
633,Ahmedabad - Sector 10,Ahmedabad,Gujarat,23.015975,72.57169,1025,5,1,3,195,1986,Farmhouse,Needs Renovation,1,7,4.43,2.57,1.4,9.0,193,65,3730559
634,Anand - Sector 4,Anand,Gujarat,22.57473,72.92053,4518,1,2,3,170,2004,Penthouse,Good,2,4,1.99,1.77,3.65,8.68,102,79,13746645
635,Nadiad - Sector 3,Nadiad,Gujarat,22.671648,72.865991,1533,4,3,1,41,2008,Independent House,Good,2,5,2.82,1.03,3.9,1.78,161,91,4775535
